"","N1","N2","N3","T1","T2","T3"
"DAP",321.767186075045,427.62469938185,48.0392480262549,1701.17006102847,3772.54291150834,1683.92534471829
"NME5",108.701240003177,93.6678363113985,0,5.87677332056936,286.534834955981,14.9671395743921
"BRD8",126.88793075091,321.334747826115,10.9509311413516,766.981206853703,1064.96612004882,278.842765177498
"KIF20A",11.4476789232642,11.2521561884077,4.11205349182702,622.612958981711,892.141226678209,173.016687190206
"NNT",202.477025768313,23.3492654062993,8.14921886250656,670.852992629969,744.470978729379,441.650199547326
"MRPS30",71.3950452997213,9.42683009197988,0,292.417119468598,635.28162935249,259.327976365399
"HSPA9",462.831831342185,174.843550152227,13.8912944318852,3283.65143464483,4490.81244380405,2332.67666007481
"MRPS27",166.303175325598,92.7761957364069,0,1149.5007559455,1509.24370289405,852.239570726655
"PFDN1",469.316834157214,476.010782259525,31.043788234693,1780.00356899069,3464.04119095065,2026.19541219471
"HBEGF",121.572742400978,441.25988205273,20.0788814932681,23.1775693468052,177.725060109593,131.909370530584
"SLC4A9",57.1825436379593,139.493296945258,0,0,0,5.84125354723179
"LOX",27.3051491309029,168.504244603365,0,13.8173002411186,42.1746377234703,28.9911168348422
"GZMK",36.5872185482263,3.00676947490748,31.9719036918518,5.6042375537232,6.04726329806753,13.8009372620764
"CDH9",3.24329864590512,3.75769352618376,0,0,0,0
"APBB3",26.7900888395728,258.795669010226,0.382928930669621,328.089532742364,89.6191132063765,49.3233268262119
"TMCO6",115.130347548823,383.407081964364,13.1211045112241,795.226061906835,702.20027695846,289.876705450752
"SPARC",53.5158228246179,33.7814470559571,4.65834500736062,3083.25705060819,116.761483126352,2065.19820841048
"IK",579.037520606822,1003.50229931024,9.68831792107282,2851.25235191371,5319.5695856118,2399.41461503343
"HMGCR",288.681571411269,323.586408371717,18.0874903281068,324.556491834391,722.433868238252,419.491109966423
"CERT1",664.517110806619,872.085686182946,9.13499465707467,827.236797390676,880.938646209605,356.500960528103
"FAF2",308.045517515744,272.167335142736,15.5754358592266,757.58154223303,1252.75899843954,633.113810140104
"PCDHB3",19.6645935597639,66.2622470983356,0.594396209047346,5.82798002051883,0.135317959995764,0.885032125101262
"PCDHB5",34.8091997731677,161.190385583567,0,22.9199948537804,0,3.58033521435327
"PCDHB6",42.4195488675085,162.087388033533,0,71.1709299327131,1.09451792393114,29.9710257324444
"PCDHB7",21.5998897528733,232.271062010926,0,9.05698378611216,4.44505543640112,0.489816043589548
"PDE8B",14.5208114638042,83.8576975474766,0.526477052895982,2.85670111251134,3.28112291023662,6.17972349201796
"CLK4",163.443126890449,305.117037690487,5.75821092076609,304.221038237678,303.648100315925,259.790872595347
"PCDHB15",21.8242680687971,121.354466239577,0,25.0556227139272,5.2961270770132,8.33005606088742
"HAVCR1",15.1148426468225,20.7294009828897,0,0,15.3641254219542,0.906554135493513
"GRM6",28.9054723269077,126.934608758544,0,0,0,0.917280539386757
"ITK",139.480798331207,25.181130374647,70.590793640308,0.433576211697053,0.491484194023206,4.38273942817368
"RNF130",132.466916426078,1398.49364676782,28.2243333476686,113.137979642119,563.217748149849,450.147864319371
"THG1L",96.3110038471501,20.2574905964337,3.40567668848168,607.584472201587,751.886637020111,342.83372270036
"ARSB",52.9424312577111,249.674269625623,2.31604448043086,85.2982067163715,141.867151189358,97.3404544686497
"CLINT1",591.185972075398,125.073907365029,17.3170116034909,915.92339430732,3181.07954241936,1195.2628393642
"THBS4",30.0598292254319,89.9309363979198,0,1.54289076061157,8.16868518188669,3.12747336224109
"CNOT6",287.489877181453,306.071255269752,21.5535144864468,498.303794643278,986.080250966766,354.139213998628
"IL12B",28.1933612800417,55.7003342297878,2.10373590357613,0,0,0
"BTNL8",40.9670248109111,592.206667052808,8.92723160333453,0.583188949910532,0,0
"TTC1",273.935451520085,304.3344001104,17.1183898227547,2126.41615122738,4425.05754866043,2199.91353699693
"MSH3",219.11211344391,143.086472453938,4.75516967237876,520.272357737214,641.52201109646,346.094757091724
"RASGRF2",18.0939896393187,88.7447196429387,8.93389920768217,12.6108501857861,7.08497108709693,5.0168429047788
"GABRG2",21.8242237777755,43.6554052098167,0,62.8903535574203,0,0
"CCNG1",1500.5026158893,66.7388654725739,25.8430191734543,5260.5922808675,7615.65418417043,3027.26266049582
"POLR3G",62.8186647311178,22.4157106623014,0,39.5812152197238,37.0438992642297,34.3570868856946
"DROSHA",255.496434821736,44.6795233299046,3.58970759115396,681.111689987742,771.014006227736,357.638305353816
"CDH6",5.33126599080876,22.9155420318552,0,39.181922127939,0.86115521447737,14.7479749219411
"LMNB1",51.2965326003787,3907.55891254573,0,930.154648184923,1678.54285665628,223.770777890565
"ARRDC3",601.758061790707,2393.63612910596,72.1154901712156,679.208300192088,1441.42005453367,710.358243110853
"GOLPH3",1029.39589296321,796.119622378105,0,2390.29279891588,3691.84596053455,1923.41819340951
"SUB1",757.533792750867,828.20828627145,19.2244863847439,1939.28790613345,3200.97578413422,2135.26155618382
"NPR3",22.296498942145,59.8068111841767,0.756251990668916,1.24975504890586,0,19.1716130901207
"FAM172A",570.971195444097,332.159261790964,28.6878888085005,304.04413433164,726.559670523525,459.737061792114
"SLC27A6",20.3238654177438,57.3092236656685,0,2.75279920084751,0,11.7533705627648
"TARS1",272.671297178771,59.6727643098197,5.47999225874987,1039.50148615008,1972.4639995005,830.193627406173
"IRX4",145.150403436769,511.606700884523,0,53.8646456,0,0
"LNPEP",630.329491231966,311.692527293095,28.2173769393662,525.615412048448,630.10299391739,643.798900077708
"PDE4D",385.541208144196,205.049215098811,20.0222256913537,43.359651091279,186.946668473217,84.3446895246242
"RAD1",248.962977628969,49.8607946617603,7.70925742911194,348.64684924886,751.807048812103,361.934818335209
"BRIX1",756.686062595561,21.8428400934028,14.8087743694914,2230.41903269394,2732.59161732583,1564.23071852309
"AGXT2",3.26885456542507,18.0024298374329,2.86896593023104,0,0,0
"PRLR",23.005686781579,14.7413636335622,0.130514274179566,1.4362822868494,2.09621294915594,0.574381627831768
"SLC12A7",167.838213555619,361.743080017969,54.0195994150324,319.396280829356,434.235693754046,197.252892983082
"IL4",0.794359474159918,18.2005576566045,0,0,0,0
"RAD50",311.567450979154,64.1305748524624,13.5813701183101,214.573912505247,834.730668971929,153.068413255609
"IL5",9.34779729352368,144.774743794926,0,0,0,0
"ST8SIA4",87.0253025660475,1393.95527732312,19.1550101985754,22.4734872898358,4.49826429492241,19.832497975156
"GNPDA1",376.544948689893,194.756376809765,8.7686405620715,2275.47652522596,3779.29710535989,1450.19001442132
"PCDH12",32.7424921186792,103.375118620021,2.37185898386825,40.8522468540138,9.30317727364094,13.2368668225033
"SKP1",728.326521402107,317.887781493563,21.8139905402837,1034.81447241857,2768.40117911066,1357.13977549694
"NUP155",229.256971963917,42.5844033780635,19.5123109174304,161.856623688099,329.156120982538,123.932386164299
"PPP2CA",653.711518824916,582.47211764828,17.9785610103747,1596.03643806306,3974.98614234241,1715.22824380124
"FGF1",8.57491896488746,16.6314899507158,0,4.88083365066285,2.98689862995308,4.05319661953092
"NR3C1",329.432323163227,1708.88605015709,25.0705816046232,21.2555343455853,17.9782919465297,347.716727765594
"C5orf15",387.525755953434,138.490037826594,6.05876794085096,924.17404813497,2528.19766510838,1634.0679813834
"PPWD1",223.69649993582,120.017201543247,4.43486097312472,651.32116242962,1098.88726253165,335.968132182627
"LIFR",95.471600403923,64.5697254906,0,3.2384767329375,0.777695634360221,0.928076145885763
"TRIM23",99.1308360345973,125.642658444618,24.5521910624615,163.226745568101,258.548415884336,172.593582458572
"TRAPPC13",108.10619012666,61.5467396133313,3.1035249682986,454.979930317522,723.242264753756,466.599884205617
"C9",8.9820863273604,4.97935096697049,0,4.08194673797118,0.0804885271032691,0
"SEC24A",187.559809660309,99.6588161530899,5.7935203434131,160.483720063719,385.876223974775,232.573280140996
"TXNDC15",305.370915588446,100.91199095653,5.4041498288822,672.780290390825,697.464508486246,467.640414585868
"TTC33",84.5524462425852,86.8353690423407,2.32886486468498,130.085719679083,199.77504516378,108.382076231143
"RARS1",654.988207525371,130.798362787268,25.210224595113,1629.58863584418,3803.62543791618,1415.662066302
"WWC1",210.916148460674,126.919700130566,2.20439036016872,285.031964054171,341.625810545608,129.3625762333
"MACROH2A1",627.922274202661,940.241394423114,20.8738708839605,4001.32471873792,7386.04301435409,4022.51391420081
"TCERG1",1125.37143661202,115.591169918135,5.34814697503951,1259.76376518094,1099.8996713541,835.433787119749
"DPYSL3",31.9171732203522,119.669006613515,3.57637238245869,13.0131505687913,130.167504548341,190.482525250878
"SMAD5",583.003693017866,152.189759163323,3.70884550085338,340.028554069519,1197.50263423214,404.902923861188
"CSNK1A1",1153.43560098176,602.604846568483,24.2065429553477,1281.94945470099,4324.82772475857,1971.87392716727
"HMGXB3",159.403830002581,93.968689808431,15.0120546835854,543.784413050005,897.834484508078,432.506320842668
"ERGIC1",392.341474451674,2268.79140920172,70.1485092185814,1134.28814776041,3074.57449442456,1699.18528051766
"PDGFRB",18.0919522523205,33.5651411728482,2.21384555051481,88.2488104972389,2.84743920211979,43.2737734356339
"CDX1",27.9083928464345,258.252157976248,0,0,0,0
"ATP6V0E1",1232.53453801365,1598.0425589738,72.4557389000441,4334.91173019568,8762.4584096461,7210.20807600281
"BNIP1",48.7424022520999,23.1510068096893,8.31334740568542,274.905211598692,532.003415026488,305.340512126704
"STC2",16.1100176133628,65.6857147611618,0,40.0692234025096,203.89409505584,14.0522119236013
"CPEB4",350.582127553601,2184.11295245086,118.113446731598,56.0643287631407,198.475074422344,224.893451763856
"HRH2",39.4468683641803,1207.59115029018,19.3406985848143,0.49597750451976,0.505169044268951,0.418675764865325
"DBN1",92.2259543338679,664.717133214162,12.0335943844063,100.610281058576,171.612343613311,169.513374476067
"ZNF346",69.3283376452329,281.057585404973,4.55561869630972,107.158432144093,241.57560030323,56.1703018429954
"UNC5A",77.3939098605893,294.732655194564,1.1350623258093,0,0,0
"EHHADH",151.688555477837,38.9326395769814,0,125.502006400993,417.655327266501,108.527055690217
"CNTN3",62.1760462972964,84.6577939155902,0.290210304487024,6.50304171721171,190.367430875106,12.9843465140746
"SMC4",323.599992843945,296.326570613748,22.2457650093946,753.313519350798,1010.14821124074,606.453021851721
"SELENOK",646.901375619599,717.408017031556,64.5536734393729,1923.84441316491,2635.88069060723,2425.54911750498
"ACTR8",86.1463472404438,44.9198268729593,2.98615755240901,166.456801885621,660.711232225919,306.066378258551
"TBCCD1",91.7351655224284,54.9606570382137,9.56223615976466,179.568215695038,386.335206649464,131.598512425498
"TIMMDC1",163.091943379402,48.4937127094759,2.72344640709586,883.912884370321,1985.82032330843,1130.98524464827
"CRBN",259.906491852241,213.932991877846,9.63375908700411,620.083977429939,967.665754418653,438.016232313507
"KNG1",8.10246663643116,33.0395466479302,0,0,0,0
"HRG",14.5708160273017,11.4561036035881,0,0,0,5.19379396771444
"BCL6",271.27294104171,4982.97847155675,113.939174822554,558.019501223913,1665.27719498122,668.692253814908
"HGD",18.6339414848433,5.72903263258201,0,0,2.61560703512771,0
"CLDN16",27.5512743384807,15.0496060558642,0,0,69.4364799873675,29.2052296970725
"ARL6",62.5456105823475,6.20708955864269,0.547082587235858,113.843339797857,196.630770756001,120.702216135106
"NPHP3",172.14750851176,149.811244502476,0.994000428932905,134.164358396712,114.737655832443,73.8105304701896
"CD86",19.1095827668618,43.5647764450075,6.22029724843668,18.3937960202799,23.984320630041,52.9726570385107
"AMOTL2",177.297048440541,472.142320243019,0,74.1274731137407,184.532012660119,100.251877295699
"NIT2",179.979932788897,25.2883024854135,0.826180217810152,508.266574544966,1196.64463013449,1056.92925253544
"FAM162A",182.653117403501,36.3911108391717,0.144778678207658,3157.13679810766,3631.21226046776,1411.41669404626
"OGG1",79.3133941589524,131.555433378148,37.1882807233431,212.173417470866,438.376441336298,174.431880478057
"KPNA1",144.746602191946,708.012311969914,13.5259574290707,326.433191920464,465.201088647608,340.529345131063
"PCCB",136.077387641862,64.8253299939472,4.63378411450943,727.638018734072,1233.33497409007,480.182971664752
"UBE3A",519.285034725838,218.322013487892,5.8379835957577,430.927164043308,1146.87823170529,717.854130961875
"ARMC8",271.427738162546,294.393026187046,45.5065001261789,351.623165369661,365.485076853337,239.085245343281
"CEP70",420.62908702589,106.34664357528,4.29652387877834,267.007989671717,450.347894312131,441.163220810573
"RBP2",23.0805386082492,11.9925526558931,0,0,0,0
"RBP1",63.1694496229687,221.297069433988,0,82.8226045837617,1.95108151102343,118.531607202748
"SLC25A36",403.475351486206,129.487776688371,2.10921062202353,405.663812688333,711.551891399418,430.545465008377
"GRK7",16.5570468953642,41.1865887277558,0,0,2.84167715991105,2.35288859593736
"RNF7",78.2505868022788,43.6493240589313,1.31705904410434,881.638845931756,1277.21436602014,845.171424181853
"TFDP2",269.883930310228,68.8027950053573,33.3915760367638,95.6232900278338,448.818072105712,137.790000360495
"XRN1",482.054621960508,2035.67212472535,25.9849474821951,149.839863882898,319.878782866927,281.19558457083
"KAT2B",386.244549568766,671.756294224607,644.46836066809,146.841594536187,467.180980369675,401.693030195483
"BCHE",4.46471215128053,2.76084250200168,0,0.964889388056177,38.3611561322923,11.782781670214
"SERPINI2",3.03136610707851,14.203214474558,0,0,0,0
"PDCD10",145.659130111997,135.468817444744,0.0591922540391066,1434.78089670763,3168.23847122956,1728.6615076189
"LRRC31",2.17424625517203,8.24211727754034,0,0.934290199888897,0,1.63186664649409
"WNT5A",1412.71993685221,148.318093099577,4.76303016262664,243.902144220517,105.952252070403,2190.86737237161
"PFKFB4",132.114625639489,991.359483377624,8.85536964536554,84.7540373700453,550.344445536439,128.449032634624
"COL7A1",28.6653264072593,125.898393725404,1.35896073093686,783.458531361521,304.817524788569,1320.96667383082
"FGF12",75.6410926768771,239.493115268968,0,45.3692734492922,1.59599565991012,46.2110088346328
"PRKAR2A",318.639265540664,159.623802649008,12.8290985995399,451.66852677249,667.232873655203,352.02576641863
"HES1",1916.71708390945,259.560259303815,0.775526515478002,3010.4242915471,3693.3571461357,3112.85791030919
"USP4",220.473840906026,1693.49249943824,9.98021082251387,416.596519190872,754.250334772426,545.674380085765
"ACAP2",544.571044759556,2382.21461613482,23.4092556897106,262.981903368164,474.559635545598,166.987825378751
"ECT2",92.6775898821259,244.936203032495,0,199.504150653124,813.404360406396,246.801059075417
"GNAT1",57.45612927899,159.202960852246,0.278331672259405,0,0,0
"GNAI2",428.129993005614,3072.11850315348,209.507291503474,4163.96504251805,5459.31009306659,4629.14824687963
"TFG",403.88491056385,363.505502166528,10.0315300296114,2541.88065082062,4815.2264040488,2311.30364289276
"USP9Y",252.760711284494,52.7621575213197,6.55425507372817,4.23441640284401,378.590841857105,3.38988964329387
"HYAL1",19.7041454421405,512.853990703236,0,8.66250236027993,0,9.11059225128675
"TUSC2",95.2452732830444,117.486788887701,15.4886691058515,713.337070882437,1345.60629579336,651.267383696848
"NPRL2",33.6464275805209,73.3163167367572,26.7020477019488,704.243022232034,738.837231991698,540.820716925375
"RPL24",2373.44609966284,305.225713741795,7.08831636961091,108135.904038615,93630.6860659466,76964.8610869169
"C3orf14",99.325583657005,66.5083048486798,0,223.872682505477,124.159855290458,526.154124267811
"FXR1",439.722592151876,288.367913433933,4.5844363083207,1012.9617652189,1044.0289293962,837.495125137607
"CBLB",312.203115722568,64.1686964757552,18.3062279321292,797.676026881791,519.421905831805,247.277034597854
"BBX",487.396207759372,707.159773849003,10.7220853989115,221.0740972958,559.345745817489,262.214140241345
"IFT57",206.282466061614,47.6315624468429,14.9186831093311,454.825205184234,979.322545870744,412.495349347249
"GNB4",135.988539852335,537.713212413268,4.81211427824795,24.2226030458843,13.316979863482,50.5880044465282
"HHLA2",1.95726453987181,6.82775928127544,0,0,0,0
"IQCG",50.3345759001122,51.9868434777823,0,100.828460036614,291.039671580298,70.1171181980198
"GBE1",117.845520051997,325.457506571584,7.05663583143937,177.873231180956,1312.64813461467,625.945043006524
"MORC1",15.4670891423895,26.9369482625668,0,0,0,0
"UMPS",115.861149406845,106.836928191831,0.902738379217965,269.212710047651,638.35018692437,251.23362437974
"NCBP2",443.601821287325,37.029762459584,5.48973625305075,2954.79752365653,5943.3932139684,2916.45316446234
"SNX4",261.712015351774,263.179067190421,0,675.317015717489,1291.38133714132,835.454755509295
"C3orf52",378.948666728484,70.6875594475366,1.53460376222643,285.490651147558,316.496554122309,341.758175801594
"FRMD4B",200.275274788667,977.030787950924,8.24859253634311,12.0439006084656,166.642402144458,101.905265952585
"SLC41A3",130.688897651019,246.539534427244,6.20522921601263,975.163197052332,1003.15561289281,844.716347846356
"ROPN1B",48.2790295830918,108.405407399247,2.86776048763711,7.66603641440986,78.6229759062815,4.9402356201993
"PLXNA1",154.725590835692,207.405301428973,4.93511964960287,994.790208019805,610.971663305746,230.340042850422
"ATP6V1A",796.026101015405,967.289568897038,30.1604248338336,730.163391536379,1058.36263961379,777.364427369409
"ABTB1",42.6583217654843,1701.59154619817,513.584718787036,688.606837078554,600.177827706324,269.91348375331
"PODXL2",50.7464381108852,314.171086694316,32.7174573794996,415.378190335219,1002.70410286661,466.34293493042
"UPK1B",2424.49943026307,9.75240052486953,0.364646384661785,1417.90382801434,5191.95988761268,11074.4001303341
"CSPG5",41.0317782846341,200.904812687286,0,1.67175318940448,5.6331165143147,2.4595990140237
"KLHL18",121.618450735371,235.872934219259,11.8087918973333,244.395791074341,315.064506569619,191.968651209635
"SCAP",410.488081824771,730.752285290721,45.0222261207639,890.441713609747,1671.12458744017,792.9079554472
"EFCC1",76.9989668201051,338.463388208897,0,18.8530845719111,3.3758364790427,11.7052055491538
"CFAP92",43.2857926698848,602.3896522936,16.4228494460609,14.2979405604145,12.6863963692636,7.84273131110533
"NEK11",122.14653258708,38.2198371489979,0,338.124111721938,243.310785295245,199.870758356485
"MRPL3",712.726913522796,32.9969785917319,15.2208222728205,4718.90034104863,6799.89683980895,3516.20972696481
"PLSCR4",32.5080154498082,51.5616860255533,25.1560047917738,5.62656669103446,11.8092154748932,11.6342036756411
"HEMK1",78.3780563627267,41.8422414151598,2.14595150775082,218.185067802669,275.211341632903,268.293104739373
"CISH",50.1606450579028,173.1258538876,23.9926396783947,153.884219480614,159.199464185143,74.2557108330621
"MAPKAPK3",134.799857411995,786.574438704376,37.7285575826007,572.020922869999,1379.32306584159,977.863060967981
"ACVR2B",184.544786940237,49.9549544174062,1.76376342200871,940.773769395457,175.071999800109,142.103052764666
"WDR48",313.893039655469,346.780310181201,6.90217594239926,370.569551151684,1196.04825876589,407.896766991701
"COMMD2",215.820759039462,111.051034978021,6.89579714200642,336.524307974981,667.915585625028,304.525513038635
"GORASP1",138.676251922056,260.255406777615,10.8183450127138,677.83411846894,877.989200854008,359.035298356351
"PEX5L",6.38353208431817,80.867013697492,0.148570799701041,1.74204862168067,0,0
"RRP9",142.102428196554,161.102503144964,0,400.178137590973,630.701526051822,205.393749119814
"ABCC5",531.440395593798,288.461092358791,10.9245244145285,1234.77505469667,555.158091610381,1783.42879583266
"ABHD14B",162.30325315602,156.941884331079,53.7917707647809,3148.75397383087,1490.77716790224,1298.62744986711
"EIF1B",405.648667629922,608.39057122061,107.53881458665,804.907058621174,1835.78997888367,1436.46007903276
"ABHD14A-ACY1",14.4184549126593,13.6774237834824,0,390.753888364573,710.323225930314,731.497424688023
"ARHGEF26",87.0021383616993,111.923647435726,0,5.59401276357393,34.3826460509797,15.4114203033897
"KLHL24",526.327528630984,614.226056688047,8.35940535812824,686.114168568269,1052.30700334814,574.268965989586
"PLCH1",90.0494049455675,10.0501807520998,0.520022912341018,0.499360707142678,28.6070090239083,6.15543337739519
"VIPR1",294.141768566242,257.703742788329,15.5841627613388,1609.69916353545,1182.12266319411,481.029734748867
"DNAH1",50.0291450144804,584.804533262093,42.4072067636527,22.0433694630422,27.7315387358186,10.466340500787
"SSR3",1325.47760827984,225.080983836571,12.037574856305,1443.70405603444,2350.77925368259,1687.97335114239
"ZBTB47",64.0717020259858,204.412786694851,0,292.318029222887,258.150564876204,309.793146186698
"TNNC1",22.6228351900184,15.4502427383938,0,690.852155885964,224.123544867795,111.284502719444
"NKTR",865.393901960971,885.52476808495,30.8220621375732,899.089405060767,461.314861273544,382.340521493899
"CLCN2",48.3753625552857,126.177080446628,0,61.7322457084553,58.7351971909227,64.0516482081164
"FOXP1",768.864277630718,1432.01550060856,27.5527009157544,497.84939293988,699.41910124174,407.519612790293
"EIF4G1",309.77990963443,236.709648270124,23.8803702801419,2198.96224025289,4742.82436299403,1552.56883380514
"SPCS1",373.82304395142,85.5636892313671,2.63166953293977,3069.27780773486,2843.02448743689,3700.18838371827
"NEK4",105.121329592364,101.163606748006,0,200.186053937344,416.263974136911,179.845600326886
"SLC4A3",37.9186509515004,225.61298645597,0.196851286926405,6.04706118592289,12.384249280943,8.92014668022735
"INO80D",214.918506636445,183.643237038373,29.41526040369,144.993012623025,120.498167498717,92.2550317815599
"EEF1B2",3254.54271900163,231.092364958652,26.4822427789631,39246.4923543721,43479.8074475533,24375.1833791538
"ADAM23",41.8286623470308,212.82550314078,0,2.39463081650127,55.1589496813074,21.7375765092019
"DGUOK",199.171631109987,220.114906779598,30.4389699698857,2767.62251518412,4766.36230541672,3798.7029987989
"MOB1A",1372.31421215928,1473.62325807667,53.0366991033185,1989.66334209501,3683.11727687551,1938.19218851122
"KANSL3",223.147202684717,175.89415070359,12.6727677631404,392.899365103467,524.756296470361,163.916060114149
"LMAN2L",89.0927631679048,77.1763436084867,7.68205963058655,449.084060697703,867.628238675517,321.677240471749
"RTKN",131.669766617551,479.931489862671,0,27.0914085055576,443.814638766521,148.408863404384
"TTL",76.2228552468849,48.9447640945076,2.69780563858762,230.689384696974,201.836325732046,176.373774798368
"IL1A",177.557391066084,258.548761206532,7.42633000696321,4.28899873849375,176.678529193432,294.637083498574
"CCL20",37.7446315272476,318.338505934998,15.8057758482154,7.40996556699523,38.2479860220363,16.5812903538109
"PIKFYVE",136.30318327048,425.588429277288,10.7588639547199,247.683061107329,133.083728129327,107.358777299728
"KCNIP3",28.2240992491003,341.329310382651,2.19890308502763,31.0787007523676,27.2641830935445,19.2816452332836
"FAHD2A",43.2029684593089,46.4754898914123,0.164806604637945,271.021069440741,426.764125647507,71.1934955280554
"NCL",1224.64772436187,226.085093008584,17.0562216323118,6064.93629938994,16136.3184860689,7179.44108189888
"ACTR1B",135.065957870359,248.162286271594,22.7026026391042,1180.98123080491,2208.25324897942,885.628028739486
"SLC35F5",523.523154010109,257.754222879551,7.5342547892004,653.285149143364,769.533251412001,577.967153241553
"ZAP70",158.014154905773,237.12283958674,85.41581637143,9.55025472853358,3.38592005290799,15.3451242070689
"ACTR3",598.833879956139,2585.2123255575,17.9099889061516,1153.89064930443,2497.04419355585,2006.01074215883
"STEAP3",105.273956453137,86.4736386477343,8.3451911808749,257.631932287123,1167.76221349939,887.51746748463
"EPB41L5",183.340779806389,237.594161474723,11.4964441418766,71.3579834466202,160.740000188794,33.257388277517
"TFCP2L1",206.788668148604,62.4980147002319,0,183.955327309596,280.001489378461,63.1348520869699
"SF3B6",630.305839826379,521.58776576043,73.2954426769549,9051.93740107981,11371.7494362258,7384.23477522412
"TP53I3",173.667576376448,212.961642454152,2.52388287433313,636.2517764889,2540.97004195123,1386.14743175456
"DNAJC27",75.3778268439021,58.0916650795985,0,63.1002624846022,89.8411318952318,26.3986488177538
"POMC",70.5664931568103,268.798246774749,0,0,0,0
"STAM2",283.565072584675,356.225318337118,6.02740132002158,288.562072853204,555.906616906059,413.56314555417
"OTOF",89.549226437528,213.836739683186,0,0.914817989236992,21.2377171665741,9.74282725753628
"GPD2",380.744446203243,153.444830239621,2.99528626871924,565.591785334528,1272.82089886789,586.484333148423
"CENPA",33.3972905834677,192.078577981145,3.85652477530266,174.97743528258,590.988450766305,114.339036535211
"CYTIP",282.057804825259,4083.21589836479,77.3336000264357,6.79610224663691,1.7565225545691,16.4307746862767
"ACVR1",127.74434194647,261.495765392092,3.38399127848475,235.295502294656,286.009138636344,465.011753605965
"TANC1",108.294869879095,35.9788349646248,0.516582378270862,42.938630320427,356.722001004856,87.0075365917735
"SLC30A3",55.0405412465837,393.664087235289,0,5.64280606362446,1.26224737135104,0
"MPV17",294.84143383601,56.7651241332172,7.15101194118861,3732.99284428872,3186.07955454599,2295.31957102669
"GTF3C2",277.936038054989,178.880126565792,18.4474656227172,1388.26637157934,1017.35670610769,644.614383584017
"EIF2B4",97.2396979901211,91.8577457865439,5.86893584569542,742.124065360321,396.684194583991,420.271438549005
"NRBP1",146.848698372771,642.19627749139,21.561362420001,1370.77972495568,3093.54475795009,1526.43308568668
"ITGB6",514.797424116339,7.75634448261422,0,1125.93810295792,1395.62496363302,2292.73637615877
"FNDC4",21.2702759693942,260.872545509411,0,5.97067598892546,24.7340163405432,31.2442844758753
"ITGA4",218.244452328839,367.620283488255,70.6727637366948,24.9780346004416,5.09166461051262,3.89029368556514
"PSMD14",143.35958455644,38.0275943145541,1.53205475340803,1622.14912364095,3954.25872603894,2015.21884088163
"SNX17",498.239801437693,193.53373853819,47.9516525310964,1522.69274022363,3192.98806309045,1721.54042108069
"ASB3",41.6170841363778,64.4564068402289,5.88166833309374,160.92962616942,459.097015214638,153.895245989264
"PPM1G",174.837302259501,358.593632357771,11.3036863370921,2463.86392315386,3460.57406211537,1652.48051109091
"PDE1A",5.22966238703274,12.3486596206484,1.14911326604472,4.46199316594562,1.7760594789331,2.072548839992
"REEP6",202.347563111889,260.27946982628,0,932.123070653217,743.468743512697,696.667960815391
"PCSK4",166.368283127494,716.063821130991,0,163.966539208312,49.7654080782028,19.5802544771504
"GCG",4.80065955086252,26.4983207341829,0,0,0,0
"APC2",118.910010467495,710.098669833383,2.17360134724893,4.89857666886304,1.30618294319265,0.729187856923294
"IFIH1",170.9567443934,2182.26016309237,11.6786794373517,103.00393450543,335.928411247902,152.271891263278
"RPS15",3008.20916645783,983.272991251776,537.606263974298,85063.9146719748,75570.8505983979,62349.1278464192
"GCA",288.28755848224,4384.67169088991,33.9669739682632,245.235201236227,326.437697506748,155.735827694738
"INO80B",147.961067382725,115.974674756234,20.7081350839897,899.025876033736,853.183789209223,719.885089035803
"MOGS",284.902971477117,212.324167830685,11.8369942313537,1285.06425658249,1769.18590276953,991.751262715924
"TTC31",124.239283362327,106.133149407097,7.49753901686049,593.291719218528,578.917782626191,322.766351081245
"NDUFS7",140.409846802352,362.797603892485,31.9272897591829,3176.04040517207,2561.18481656193,1641.16090246107
"PCGF1",108.831854226165,283.14080460992,6.75679454289464,815.341757697619,728.740333403803,748.963055140878
"GRB14",13.5599177480585,204.358710224074,1.3534483424084,11.6859577709609,12.7122355272934,8.88575298516321
"CLIP4",221.035893971378,74.4662427525831,16.7775634860166,4.23404049144146,361.946462681898,475.59310883753
"SPTBN1",322.6193010415,307.964651022866,9.88810747432192,326.089082622573,1443.15091799403,872.639668474278
"AUP1",484.397927045503,413.504986301709,69.1390766131075,5982.01505565415,6569.60286799088,5588.84382456711
"RTN4",2077.36216979512,1619.98635924965,94.378457850961,9168.66691344414,12307.6454506714,8521.40555638329
"HTRA2",131.248647583243,264.804173028663,34.0811896540374,732.113544710509,927.498288085832,630.344460262686
"LOXL3",30.1769346868023,81.8241737691205,0,10.4339472536397,7.39531107918302,8.57897783381644
"DOK1",96.8254440641765,453.813404530628,19.6284603340324,16.710615124238,793.610845100295,366.121506781256
"GALNT3",160.938115285233,322.665996760278,0,0.0765355615584532,1505.30948851222,1025.32829782946
"POLE4",234.228772022622,148.726249484814,16.3525194047217,1709.56912467785,2842.61124097223,1423.05781798248
"TACR1",11.3006770222474,40.197061240124,0,0,0,1.42681932561872
"CCDC88A",148.065992813128,278.908192816197,8.64679040653576,86.3094835715019,346.929230207291,53.4922302025783
